Facility Id	Facility Name	City	State	Zip Code	Address	Latitude	Longitude	Total reported direct emissions	CO2 emissions (non-biogenic) 	Methane (CH4) emissions 	Nitrous Oxide (N2O) emissions 	Stationary Combustion	Electricity Generation
1005327	AMERICAN CAST IRON PIPE CO	BIRMINGHAM	AL	35207	2930 NORTH 16TH STREET	33.54698	-86.83465	137031.772	136418.4	229.25	384.122	137031.772	0.0
1008041	AMERICAN COLLOID	Colony	WY	82710		44.86636	-104.1513	109726.094	109051.3	249.25	425.544	109726.094	0.0
1006354	AMERICAN CRYSTAL SUGAR - CROOKSTON	CROOKSTON	MN	56716	1201 Hwy 75 South	47.764444	-96.6325	314074.976	231273.1	81911.75	890.126	211412.226	0.0
1005751	AMERICAN CRYSTAL SUGAR - E GRAND FORKS	EAST GRAND FORKS	MN	56721	1020 Business Hwy 2	47.925833	-97.006111	635740.522	512629.9	121311.0	1799.622	453885.222	0.0
1005753	AMERICAN CRYSTAL SUGAR - HILLSBORO	HILLSBORO	ND	58045	121 Highway 81 NE	47.435833	-97.0625	461472.608	349679.4	110252.25	1540.958	316202.158	0.0
1006877	AMERICAN CRYSTAL SUGAR - MOORHEAD	MOORHEAD	MN	56560	2500 NORTH 11TH STREET	46.903056	-96.759722	338731.916	236001.0	101772.25	958.666	217754.816	0.0
1002552	AMERICAN ENVIRONMENTAL LANDFILL	SAND SPRINGS	OK	74063	212 N. 177TH W. AVENUE	36.163345	-96.188988	105823.364	109.2	105679.0	35.164	159.114	0.0
1007095	AMERICAN FUJI SEAL INC	BARDSTOWN	KY	40004	1051 BLOOMFIELD RD	37.824771	-85.43001	4448.932	4444.0	2.25	2.682	4448.932	0.0
1000007	AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT	BERNALILLO	NM	87004	1000 N HILL RD	35.330083	-106.5275	0.0	0.0	0.0	0.0	0.0	0.0
1005175	AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT	DUKE	OK	73532	0.25 MILES W OF	34.66029	-99.58732	75865.064	75786.7	35.75	42.614	75865.064	0.0
1007404	AMERICAN GYPSUM COMPANY	GYPSUM	CO	81637	740 Highway #6	39.658889	-106.956111	55317.992	55261.0	26.0	30.992	55317.992	0.0
1004845	AMERICAN GYPSUM COMPANY	ALBUQUERQUE	NM	87113	4600 Paseo Del Norte NE	35.17237	-106.59347	39245.352	39204.8	18.5	22.052	39245.352	0.0
1005590	AMERICAN REFINING GROUP INC	BRADFORD	PA	16701	77 NORTH KENDALL AVENUE	41.965472	-78.633108	158750.984	156796.0	1185.25	769.734	152510.448	0.0
1001860	AMERICAN SUGAR REFINING INC - Chalmette Refinery	ARABI	LA	70032	7417 N PETERS ST	29.953576	-89.997583	118130.756	118009.1	55.5	66.156	118130.756	0.0
1006919	AMERICAN SYNTHETIC RUBBER	LOUISVILLE	KY	40216	4500 CAMPGROUND ROAD	38.209317	-85.847511	238306.436	236687.7	596.0	1022.736	238306.436	0.0
1001962	AMERICAS STYRENICS LLC - ST JAMES PLANT	ST. JAMES	LA	70086	9901 HWY 18	30.08013	-90.916	618521.734	617119.7	453.5	948.534	618521.734	0.0
1005413	AMGEN INC	THOUSAND OAKS	CA	91320	1 AMGEN CENTER DRIVE M/S 21-2-A	34.19175	-118.91969	20620.572	20599.2	9.75	11.622	20620.572	0.0
1005072	AMGEN MANUFACTURING, LIMITED	JUNCOS	PR	777	RD 31 KM 24.6	18.235793	-65.904429	28997.18	28897.9	29.25	70.03	28997.18	0.0
1008730	AMP Fremont Energy Center	Fremont	OH	43420	1275 Miarer Rd	41.3771	-83.1615	906385.092	905465.0	419.75	500.342	0.0	906385.092
1004746	ANALOG DEVICES	CAMAS	WA	98607	4200 NW PACIFIC RIM BLVD	45.598844	-122.45232	29600.923591	1661.5	0.75	1112.732	1663.144	0.0
1006810	ANCHOR ACQUISITION LLC MONACA PLT	MONACA	PA	15061	400 9TH STREET	40.69152	-80.2808	41483.18	41450.8	14.5	17.88	30302.08	0.0
1004508	ANCHOR HOCKING GLASS CO PLANT NO 1 *	LANCASTER	OH	43130	1115 WEST FIFTH AVENUE	39.71923	-82.61895	87804.308	87724.3	36.5	43.508	77945.808	0.0
1007341	ANCHORAGE REGIONAL LANDFILL	EAGLE RIVER	AK	99577	15500 E. EAGLE RIVER LOOP RD	61.290401	-149.604757	515510.2	2.2	515508.0	0.0	2.2	0.0
1002416	ANDECTOR BOOSTER STATION	GOLDSMITH	TX	79741		32.0414	-102.6808	28087.132	28058.113	13.225	15.794	28087.132	0.0
1007839	ANDERSON LANDFILL	ANDERSON	CA	96007	18703 CAMBRIDGE ROAD	40.41754	-122.35787	47480.5	0.0	47480.5	0.0	0.0	0.0
1005392	ANGELINA COUNTY WASTE MANAGEMENT CENTER	LUFKIN	TX	75901	7521 FM 58	31.2525	-94.695	78159.0	0.0	78159.0	0.0	0.0	0.0
1002263	ANGUS CHEMICAL CO	STERLINGTON	LA	71280	350 LOUISIANA HIGHWAY 2	32.6907	-92.0826	93785.986	83999.8	39.5	9746.686	84086.384	0.0
1002576	ANHEUSER BUSCH BALDWINSVILLE BREWERY	BALDWINSVILLE	NY	13027	2885 BELGIUM ROAD	43.1691	-76.3112	30975.87	30909.4	24.75	41.72	30975.87	0.0
1006111	ANHEUSER BUSCH INC	COLUMBUS	OH	43229	700 SCHROCK ROAD	40.103056	-82.993056	40957.316	40887.5	27.5	42.316	40957.316	0.0
1002867	ANHEUSER BUSCH INC. - L.A. BREWERY	VAN NUYS	CA	91406	15800 ROSCOE BOULEVARD	34.22132	-118.48044	36976.326	36909.5	26.0	40.826	36976.326	0.0
1003352	ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY	FORT COLLINS	CO	80524	2351 BUSCH DRIVE	40.619722	-105.006111	50492.658	50440.3	23.75	28.608	50492.658	0.0
1003176	ANHEUSER BUSCH LLC	WILLIAMSBURG	VA	23185	7801 POCAHONTAS TRAIL	37.237518	-76.652662	46070.974	46023.0	21.75	26.224	46070.974	0.0
1002734	ANHEUSER BUSCH LLC	FAIRFIELD	CA	94534	3101 BUSCH DRIVE	38.23906	-122.09023	14242.504	14218.7	9.5	14.304	14242.504	0.0
1003224	ANHEUSER-BUSCH HOUSTON BREWERY	HOUSTON	TX	77029	775 GELLHORN DRIVE	29.774444	-95.270833	26795.364	26569.0	72.0	154.364	26795.364	0.0
1006147	ANHEUSER-BUSCH LLC	JACKSONVILLE	FL	32218	111 BUSCH DR.	30.432823	-81.647707	62349.228	62266.5	34.75	47.978	62349.228	0.0
1002915	ANHEUSER-BUSCH LLC	MERRIMACK	NH	3054	221 DANIEL WEBSTER HIGHWAY	42.82407	-71.485564	15676.1	15651.7	9.5	14.9	15676.1	0.0
1006904	ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY	CARTERSVILLE	GA	30120	100 BUSCH DR.	34.2557	-84.7825	25874.782	25833.0	16.75	25.032	25874.782	0.0
1003525	ANHEUSER-BUSCH, INC. NEWARK BREWERY	NEWARK	NJ	7114	200 US HIGHWAY ONE	40.693625	-74.195918	32059.232	32016.2	18.0	25.032	32059.232	0.0
1005490	ANIMAS POWER PLANT	FARMINGTON	NM	87401	501 MCCORMICK SCHOOL ROAD	36.72488	-108.19144	70640.384	70567.5	33.25	39.634	70640.384	0.0
1006178	ANN ARBOR SLF PHASE I & II	ANN ARBOR	MI	48108	4150 PLATT RD	42.22703	-83.69976	46168.5	0.0	46168.5	0.0	0.0	0.0
1006864	ANP Bellingham Energy Company, LLC	BELLINGHAM	MA	2019	155 MAPLE ST	42.1113	-71.4529	908802.032	907879.2	421.0	501.832	1090.096	907711.936
1006657	ANP Blackstone Energy Company, LLC	BLACKSTONE	MA	1504	204 ELM ST	42.0575	-71.5172	837573.796	836723.3	388.0	462.496	0.0	837573.796
1004929	ANR Pipeline Alden CS	ALDEN	KS	67512	2135 11th Road	38.22602	-98.290368	31845.34	29370.7	2458.25	16.39	29399.14	0.0
1004926	ANR Pipeline Birmingham CS	BIRMINGHAM	IA	52535	2795 LOCUST AVE	40.901819	-91.967609	40763.508	38129.1	2613.25	21.158	38166.558	0.0
1004928	ANR Pipeline Bridgman CS	BRIDGMAN	MI	49106	3372 BROWNTOWN RD	41.897126	-86.534271	38612.372	33748.8	4844.5	19.072	33779.472	0.0
1005235	ANR Pipeline Brownsville CS	Brownsville	TN	38012	70 Pumping Station Road	35.44545	-89.28553	18478.0	13594.8	4875.75	7.45	13600.15	0.0
1005245	ANR Pipeline Celestine CS	Celestine	IN	47521	146 S. Celestine South	38.377528	-86.777306	27415.144	14872.3	12534.5	8.344	14865.844	0.0
1009589	ANR Pipeline Cottage Grove CS	Cottage Grove	TN	38224	7845 Highway 140 N	36.390381	-88.481323	33239.686	30434.2	2788.5	16.986	30460.786	0.0
1007403	ANR Pipeline Defiance CS	Defiance	OH	43512	6357 State Route 66 N	41.349885	-84.359487	60786.548	53355.7	7400.75	30.098	53400.248	0.0
1011138	ANR Pipeline Delhi CS	Delhi	LA	71232	1894 Highway 80	32.465897	-91.604473	2615.35	165.1	2450.25	0.0	161.9	0.0
1004932	ANR Pipeline E.G. Hill CS	GRUVER	TX	79040	15175 County Road	36.494444	-101.469444	46371.99	41956.9	4391.25	23.84	41997.79	0.0
1004930	ANR Pipeline Enterprise CS	ENTERPRISE	KS	67441	1615 NAIL ROAD	38.819723	-97.093625	36680.122	33445.3	3215.75	19.072	33478.022	0.0
1011576	ANR Pipeline Goodman CS	Goodman	WI	54125	W 15681 US Highway 8	45.653597	-88.386651	34217.782	4563.6	29651.5	2.682	4544.832	0.0
1004776	ANR Pipeline Greensburg CS	GREENSBURG	KS	67054		37.61422	-99.396874	40340.376	33095.9	7226.0	18.476	33126.176	0.0
1005958	ANR Pipeline Blue Lake Complex Gas Storage Facility	MANCELONA	MI	49659	10000 PFLUM RD NE	44.8367	-84.9669	40539.358	37862.2	2656.0	21.158	37898.508	0.0
1005238	ANR Pipeline Greenville CS	Greenville	MS	38703	1336 South Raceway Road	33.372167	-91.00575	6464.536	3716.7	2745.75	2.086	3716.936	0.0
1004923	ANR Pipeline Hamilton CS	HAMILTON	MI	49419	4193 134TH AVENUE	42.66621	-85.95642	48649.274	47003.8	1619.25	26.224	47049.974	0.0
1004935	ANR Pipeline Havensville CS	HAVENSVILLE	KS	66432	19955 ENGLISH RIDGE RD	39.490718	-96.041662	31042.138	29856.2	1169.25	16.688	29886.088	0.0
1005067	ANR Pipeline Lincoln Gas Storage Facility	LAKE GEORGE	MI	48633	3991 HICKORY RD	43.942122	-84.93902	9879.966	8532.4	1342.5	5.066	8540.516	0.0
1005953	ANR Pipeline Lineville CS	LINEVILLE	IA	50147	2868 15TH STREET	40.630044	-93.540108	38201.914	36108.4	2073.25	20.264	36144.264	0.0
1005242	ANR Pipeline Madisonville CS	Madisonville	KY	77002	7500 Nebo Road	37.3823	-87.6177	27042.512	22915.9	4113.5	13.112	22932.562	0.0
1005060	ANR Pipeline Maitland CS	MAITLAND	MO	64466	33854 COUNTY HIGHWAY TT	40.175383	-95.122361	45433.734	43751.0	1658.0	24.734	43795.134	0.0
1009733	ANR Pipeline Meade CS	Meade	KS	67864	28111 11 Road	37.078655	-100.47068	28460.408	25302.2	3144.5	13.708	25325.708	0.0
1009608	ANR Pipeline Mooreland CS	Mooreland	OK	73852	14070 US Highway 412	36.473972	-99.145615	26987.154	24846.6	2126.25	14.304	24872.554	0.0
1004769	ANR Pipeline New Windsor CS	NEW WINDSOR	IL	61465	296 NORTH 600 AVE	41.21009	-90.43646	36513.376	33497.9	2997.0	18.476	33530.126	0.0
1005243	ANR Pipeline Patterson CS	PATTERSON	LA	70392	3609 Highway 90	29.691875	-91.342885	28947.502	26000.4	2932.5	14.602	26024.552	0.0
1009590	ANR Pipeline Portland CS	Portland	IN	47371	6059 W State Road 26	40.44464	-85.09691	49525.49	42961.4	6540.25	23.84	42994.19	0.0
1004937	ANR Pipeline Sandwich CS	SANDWICH	IL	60548	6650 SANDY BLUFF RD	41.6227	-88.58362	30186.744	15626.9	14551.5	8.344	15633.494	0.0
1005244	ANR Pipeline Sardis CS	Sardis	MS	38666	2099 Holly Grove Road	34.423067	-90.125564	22090.276	19919.5	2159.75	11.026	19936.226	0.0
1005236	ANR Pipeline Shelbyville CS	Shelbyville	IN	46176	5500 Smithland Road	39.439972	-85.876694	44963.772	33238.2	11706.5	19.072	33252.722	0.0
1004925	ANR Pipeline St. John CS	ST JOHN	IN	46373	10313 WHITE OAK AVE	41.431667	-87.488972	27639.176	20626.9	7001.25	11.026	20642.976	0.0
1011137	ANR Pipeline Woodstock CS	Woodstock	IL	60098	15313 West South Street Road	42.288284	-88.494903	28253.4	25732.0	2506.5	14.9	25757.45	0.0
1004933	ANR Pipeline Woolfolk CS	BIG RAPIDS	MI	49307	11039 150TH AVENUE	43.6249	-85.3844	43003.912	35934.6	7048.75	20.562	35965.462	0.0
1004802	ANSHUTZ RANCH EAST GAS PLANT	EVANSTON	WY	82930	20 MILES SOUTHWEST OF EVANSTON	41.067222	-111.040833	32381.448	12573.7	19800.0	7.748	9378.364	0.0
1008332	ANTELOPE RIDGE GAS PLANT	JAL	NM	88252		32.2995	-103.4539	28453.057	26789.679	1652.65	10.728	18913.428	0.0
1007710	ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY	PALMDALE	CA	93551	1200 WEST CITY RANCH ROAD	34.5697	-118.1534	47266.998	143.7	47123.0	0.298	143.998	0.0
1004003	APACHE JUNCTION LANDFILL	APACHE JUNCTION	AZ	85219	4050 SOUTH TOMAHAWK RD	33.377246	-111.528771	119529.25	0.0	119529.25	0.0	0.0	0.0
1001908	APACHE NITROGEN PRODUCTS - PLANT	St. David	AZ	85630	1436 SOUTH APACHE POWDER ROAD	31.88	-110.24	432639.172	24787.9	11.75	407839.522	24813.656	0.0
1006777	APEX ENVIRONMENTAL, LLC - SANITARY LANDFILL (0641000223)	AMSTERDAM	OH	43903	11 COUNTY ROAD 78	40.432403	-80.911512	396934.5	0.0	396934.5	0.0	0.0	0.0
1004352	APEX REGIONAL LANDFILL	LAS VEGAS	NV	89165	13550 US HIGHWAY 93 NORTH	36.29423	-115.28183	230777.842	543.9	230232.75	1.192	545.592	0.0
1000793	APG Polytech, LLC	APPLE GROVE	WV	25502	27610 Huntington Road	38.664483	-82.169733	46156.876	46109.2	21.75	25.926	46156.876	0.0
1010353	APPLEBY TREATER	Appleby	TX	75965		31.6912	-94.5833	78201.828	74851.1	3340.0	10.728	18986.128	0.0
1005669	APPLETON ROARING SPRING PAPER MFG	ROARING SPRING	PA	16673	100 PAPER MILL RD.	40.33873	-78.405175	102058.466	99881.3	622.5	1554.666	90041.478	0.0
1002596	APPVION - APPLETON PLT	APPLETON	WI	54911	825 E WISCONSIN AVE	44.2729	-88.39311	39755.9	39714.8	18.75	22.35	39755.9	0.0
1002434	APPVION, INC. WEST CARROLLTON	WEST CARROLLTON	OH	45449	1030 WEST ALEX BELL ROAD	39.652127	-84.186718	18467.532	18448.9	8.5	10.132	18467.532	0.0
1001423	APS Saguaro Power Plant	RED ROCK	AZ	85245	MAIL POST 228	32.5517	-111.3	9899.312	9888.9	4.75	5.662	3073.288	6826.024
1001422	APS West Phoenix Power Plant	PHOENIX	AZ	85043	4606 WEST HADLEY	33.4417	-112.1583	748285.024	747524.4	347.0	413.624	125864.98	622420.044
1007510	AQUILA, INC. - AIRPORT INDUSTRIAL SITE	PUEBLO	CO	81001	475 WILLIAM M WHITE BLVD	38.2843	-104.533	87.298	87.0	0.0	0.298	87.298	0.0
1000579	AQUILA, INC. - PUEBLO POWER PLANT	PUEBLO	CO	81003	105 S VICTORIA AVE	38.26662	-104.61508	44.7	44.7	0.0	0.0	44.7	0.0
1005906	AR GLASS CONTAINER CORP	JONESBORO	AR	72401	516 WEST JOHNSON AVENUE	35.845862	-90.707271	35595.436	35564.2	14.25	16.986	30391.236	0.0
1008752	ARAUCO NORTH AMERICA, INC - BENNETTSVILLE MDF	BENNETTSVILLE	SC	29512	579 WILLAMETTE ROAD	34.595452	-79.776449	22141.576	21528.7	95.25	517.626	22141.576	0.0
1005385	ARCELORMITTAL TUBULAR PRODUCTS USA LLC	SHELBY	OH	44875	132-140 W MAIN ST	40.88135	-82.66758	63839.56	63773.8	30.0	35.76	63839.56	0.0
1002916	ARCHER DANIEL MIDLAND COMPANY	COLUMBUS	NE	68601	3000 E 8TH STREET	41.4229	-97.291	1206165.178	1191768.8	8895.0	5501.378	1200457.928	0.0
1003215	ARCHER DANIELS MIDLAND	FRANKFORT	IN	46041	2191 W CR 0 NS	40.2853	-86.5479	52048.75	51994.2	24.75	29.8	52048.75	0.0
1001945	ARCHER DANIELS MIDLAND	MARSHALL	MN	56258	400 WEST ERIE ROAD	44.474074	-95.783525	164525.604	163762.4	659.5	103.704	163948.354	0.0
1005935	ARCHER DANIELS MIDLAND COMPANY	LINCOLN	NE	68507	7800 THAYER STREET	40.866368	-96.617738	155066.48	153955.7	407.5	703.28	155066.48	0.0
1005940	ARCHER DANIELS MIDLAND PROCESSING	VELVA	ND	58790	1388 HIGHWAY 97	48.062103	-100.924722	42239.64	42195.8	20.0	23.84	42239.64	0.0
1007937	ARCONIC DAVENPORT LLC	BETTENDORF	IA	52722	4879 STATE STREET	41.53115	-90.4682	260148.42	259879.9	122.5	146.02	260148.42	0.0
1004649	ARCONIC LAFAYETTE LLC	LAFAYETTE	IN	47905	3131 E MAIN ST	40.395778	-86.859639	50218.86	50166.8	23.75	28.31	50218.86	0.0
1002795	ARCONIC TENNESSEE OPERATIONS	ALCOA	TN	37701	2300 N WRIGHT RD	35.811815	-83.969576	187277.744	187084.3	88.25	105.194	187277.744	0.0
1003456	ARDEN LDFL	WASHINGTON	PA	15301	200 Rangos Lane	40.208427	-80.264771	25329.366	2005.3	23244.5	79.566	2118.616	0.0
1006659	ARGOS CEMENT LLC. - ROBERTA PLANT	CALERA	AL	35040	8039 HIGHWAY 25	33.1043	-86.7985	705085.72	701969.3	1167.5	1948.92	11.1	0.0
1007566	ARGOS USA -Martinsburg	MARTINSBURG	WV	25401	1826 SOUTH QUEEN STREET	39.434879	-77.977911	987946.792	985055.9	1057.0	1833.892	1520.378	0.0
1002442	ARIZONA CHEMICAL COMPANY	PANAMA CITY	FL	32401	2 EVERITT AVE., S. END	30.143939	-85.618924	76049.664	75971.3	35.75	42.614	76049.664	0.0
1006199	ARIZONA STATE UNIVERSITY	TEMPE	AZ	85281	300 E. University Drive, Suite 320	33.42195	-111.935	44946.68	44900.1	21.25	25.33	44946.68	0.0
1006203	ARKALON ETHANOL LLC	LIBERAL	KS	67901	8664 RD P	37.107705	-100.796294	124082.382	123899.4	113.25	69.732	124027.632	0.0
1002209	ARKANSAS LIME COMPANY	BATESVILLE	AR	72501	600 LIMEDALE ROAD	35.794	-91.736	502541.252	502035.7	185.5	320.052	212162.652	0.0
1005801	ARKANSAS STEEL ASSOCIATES	NEWPORT	AR	72112	2803 VAN DYKE ROAD	35.648518	-91.244662	84243.56	84205.2	17.5	20.86	37260.86	0.0
1006644	ARKEMA BEAUMONT PLANT	BEAUMONT	TX	77701	2810 GULF STATES ROAD	30.060226	-94.058976	62952.912	62887.7	29.75	35.462	62952.912	0.0
1006797	ARKEMA INC CLEAR LAKE	PASADENA	TX	77507	9502 BAYPORT BLVD STE B	29.624369	-95.062877	60359.472	60297.0	28.5	33.972	60359.472	0.0
1005721	ARKEMA, INC.	CALVERT CITY	KY	42029	4444 INDUSTRIAL PARKWAY	37.056699	-88.365727	1562988.392	70212.7	33.25	39.932	70285.882	0.0
1006785	ARMSTRONG CEMENT & SUPPLY	CABOT	PA	16023	100 CLEARFIELD ROAD	40.7948	-79.70017	135075.42	134257.9	299.0	518.52	39.8	0.0
1003208	ARMSTRONG WORLD IND MARIETTA CEILING PLT	MARIETTA	PA	17547	1507 RIVER ROAD	40.0586	-76.58845	70805.584	70732.7	33.25	39.634	70805.584	0.0
1002968	ARMSTRONG WORLD INDUSTRIES INC.	PENSACOLA	FL	32505	300 SOUTH MYRICK ST	30.408671	-87.250165	34039.672	34004.6	16.0	19.072	34039.672	0.0
1003235	ARMSTRONG WORLD INDUSTRIES, INC.	SAINT HELENS	OR	97051	1645 RAILROAD AVENUE	45.839765	-122.819295	20782.372	20761.0	9.75	11.622	20782.372	0.0
1002515	ARTESIA GAS PLANT	ARTESIA	NM	88210		32.7564	-104.2111	98033.128	90821.837	7168.975	42.316	68109.923	0.0
1002494	ASARCO LLC AMARILLO COPPER REFINERY	AMARILLO	TX	79108	7001 NORTH HIGHWAY 136	35.284533	-101.730042	59677.576	59616.2	28.0	33.376	59677.576	0.0
1002486	ASARCO LLC Hayden Operations	Hayden	AZ	85135	866 N. Hayden Avenue	33.003378	-110.77632	55420.892	55363.9	26.0	30.992	55420.892	0.0
1002190	ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU FACILITY	ALVIN	TX	77512		29.2567	-95.2144	593225.788	592975.9	114.0	135.888	242035.988	0.0
1003975	ASCEND PERFORMANCE MATERIALS OPERATIONS LLC	GREENWOOD	SC	29646	1515 HWY 246 S	34.2306	-82.05776	46215.676	46168.0	21.75	25.926	46215.676	0.0
1002665	ASH GROVE CEMENT CO-CHANUTE PLANT	CHANUTE	KS	66720	1801 NORTH SANTA FE STREET	37.698786	-95.459748	956918.624	955218.7	623.25	1076.674	1451.144	0.0
1002421	ASH GROVE CEMENT COMPANY	MIDLOTHIAN	TX	76065	900 GIFCO ROAD	32.51993	-97.0068	562651.384	559764.0	1097.0	1790.384	4004.784	0.0
1002527	ASH GROVE CEMENT COMPANY-DURKEE	DURKEE	OR	97905	33060 SHIRTTAIL CREEK ROAD	44.5428	-117.4218	696286.67	694409.4	688.25	1189.02	28.8	0.0
1007552	ASH GROVE CEMENT COMPANY-Louisville	LOUISVILLE	NE	68037	16215 HWY. 50	41.005565	-96.154917	819225.468	816819.9	881.0	1524.568	13576.148	0.0
1002531	ASH GROVE CEMENT COMPANY-MONTANA CITY	CLANCY	MT	59634	100 HIGHWAY 518	46.54448	-111.92062	271046.462	269992.0	385.75	668.712	1040.396	0.0
1002537	ASH GROVE CEMENT COMPANY-SEATTLE	SEATTLE	WA	98134	3801 EAST MARGINAL WAY SOUTH	47.56799	-122.34255	522981.72	522274.0	517.0	190.72	0.0	0.0
1007606	ASH GROVE CEMENT-FOREMAN	Foreman	AR	71836	4343 HWY 108	33.6936	-94.4166	791140.036	789710.5	526.0	903.536	1054.596	0.0
1002479	ASHLAND #2 CMPSR STA	Coalgate	OK	74538	15718 STATE HIGHWAY 31	34.735908	-96.106025	23089.164	23065.6	10.75	12.814	23089.164	0.0
1003496	ASHLEY Energy LLC	SAINT LOUIS	MO	63102	1 ASHLEY STREET	38.63639	-90.18108	66643.448	66574.4	31.5	37.548	66643.448	0.0
1004576	ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC	ASTORIA	NY	11105	17-10 STEINWAY ST	40.7825	-73.8964	2570291.69	2567435.0	1246.0	1610.69	0.0	2570291.69
1007800	ATASCOCITA RECYCLING AND DISPOSAL FACILITY	HUMBLE	TX	77396	3623 WILSON ROAD	29.95135	-95.24966	212940.25	0.0	212940.25	0.0	0.0	0.0
1006056	ATHENS & CLARKE COUNTIES-DUNLAP ROAD LF	WINTERVILLE	GA	30683	5700 LEXINGTON RD	33.9257	-83.2634	34530.75	0.0	34530.75	0.0	0.0	0.0
1006778	ATI Allvac - Monroe	MONROE	NC	28110	2020 ASHCRAFT AVENUE	34.984	-80.51337	62650.852	62583.9	30.0	36.952	62650.852	0.0
1005442	ATI LADISH LLC	CUDAHY	WI	53110	5481 S PACKARD AVE	42.947167	-87.8615	58726.528	58665.7	27.75	33.078	58726.528	0.0
1002571	ATK Launch Systems LLC	Promontory	UT	84307	9160 North Highway 83	41.679	-112.432	41307.138	41253.8	21.75	31.588	41307.138	0.0
1002570	ATK Launch Systems LLC	MAGNA	UT	84044	5000 SOUTH 8400 WEST	40.668293	-112.091903	18442.38	18423.2	8.75	10.43	18442.38	0.0
1003772	ATLANTIC COFFEE INDUSTRIAL SOLUTIONS, LLC	HOUSTON	TX	77003	3900 HARRISBURG BLVD.	29.7458	-95.3375	38369.228	38188.4	73.25	107.578	38369.228	0.0
1001858	ATLANTIC COUNTY LANDFILL	EGG HARBOR TOWNSHIP	NJ	8234	6700 Delilah Road	39.41653	-74.54036	18451.698	365.9	18085.5	0.298	366.198	0.0
1003826	ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND	WAVERLY	VA	23890	3474 ATLANTIC LN	37.061279	-77.177106	194764.85	422.6	194342.25	0.0	422.6	0.0
1003034	AUBURN SANITARY LANDFILL NO 2	AUBURN	NY	13021	311 NORTH DIVISION STREET	42.951487	-76.586758	8554.578	361.4	8175.0	18.178	379.828	0.0
1005000	AUDUBON METALS LLC	HENDERSON	KY	42420	3055 OHIO DR.	37.808762	-87.632861	45900.328	45853.2	21.5	25.628	45900.328	0.0
1006344	AUGUSTA COUNTY SVC AUTHORITY LANDFILL	STAUNTON	VA	24401	749 Christians Creek Road	38.0781	-79.0635	100418.0	36.0	100382.0	0.0	36.0	0.0
1005945	AUSTIN UTILITIES NORTHEAST POWER STATION	AUSTIN	MN	55912	3511 11TH ST. N.E.	43.7014	-92.9626	165.7	165.7	0.0	0.0	145.8	19.9
1007346	AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY	AUSTIN	TX	78728	14001 MCNEIL ROAD	30.45407	-97.72091	357903.524	356870.0	381.5	652.024	163807.424	0.0
1006132	AUTUMN HILLS RECYCLING AND DISPOSAL FACILITY	ZEELAND	MI	49464	700 56TH AVENUE	42.780647	-85.920569	80717.796	332.7	80384.5	0.596	333.546	0.0
1005770	AUX SABLE LIQUID PRODUCTS INC	MORRIS	IL	60450	6155 EAST U.S. ROUTE 6	41.413624	-88.301186	231843.784	229307.5	2407.25	129.034	214327.792	0.0
1003033	AVA LANDFILL	AVA	NY	13303	7044 ST RTE 294	43.461	-75.412	151066.85	116.1	150950.75	0.0	116.1	0.0
1003328	AVENAL REGIONAL LANDFILL	AVENAL	CA	93204	1200 Skyline Blvd	36.01195	-120.11535	87408.5	0.0	87408.5	0.0	0.0	0.0
1003082	AVINGER GAS PLANT	Avinger	TX	75630	2339 Avinger Cut Off Road	32.854676	-94.59315	37098.322	34197.5	2881.75	19.072	33721.524	0.0
1007682	AZUSA LAND RECLAMATION CO INC INERT LF	AZUSA	CA	91702	1211 W GLADSTONE ST	34.11432	-117.92861	100518.88	5062.4	95453.5	2.98	5067.88	0.0
1000378	Abbott Laboratories	Casa Grande	AZ	85193	1250 West Maricopa Highway	32.894	-111.78312	29721.988	29691.3	14.0	16.688	29721.988	0.0
1003205	Abbott Nutrition - A Division of Abbott Laboratories	ALTAVISTA	VA	24517	1518 MAIN STREET	37.130556	-79.267778	28419.686	28389.2	13.5	16.986	28419.686	0.0
1011661	Abengoa Bioenergy Biomass of Kansas	Hugoton	KS	67951	1043 Road P	36.996156	-101.382671	15699.152	15600.1	39.75	59.302	15699.152	0.0
1010630	Aberdeen Generating Station	Aberdeen	SD	57401	421 30th Ave SW	45.45807	-98.50242	3132.722	3126.3	2.25	4.172	207.246	2925.476
1007357	Abilene Regional Landfill	Abilene	TX	79601		32.534633	-99.753812	66642.5	0.0	66642.5	0.0	0.0	0.0
1001347	Acadia Power Station	EUNICE	LA	70535	30385 CROWLEY EUNICE HWY	30.4284	-92.4112	1792453.16	1790633.8	830.0	989.36	0.0	1792453.16
1008234	Accident Station	Accident	MD	21520	196 Texas Eastern Drive	39.633667	-79.340479	23567.266	22012.5	1542.25	12.516	22033.516	0.0
